Title,Price,Country,Link,Description,Promotion
RGB Gaming PC Fast Gaming Computer Ryzen CPU 16GB WIFI Radeon Graphics 1TB SSD,$838.76,from United States,https://www.ebay.com/itm/335787455648?_skw=pc+gamer&itmmeta=01JJYHX9X9C4A4MBS89JA78DCD&hash=item4e2e7df4a0:g:CXAAAOSwYeVjIrc5&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlS%2Bps5NSdk%2Fmn9ztIT5S9hzH68XcASC6CxiHyfQn7r73BxpiOhgECmf35AEto%2B%2BGpLRZdaYShmHBIDMGnp4f92DUsmQCGdd0nhy%2Bo%2FKIH7SbsuxT%2BhwyC7KZA%2FEs5bt%2FcDFPJUdxBLczjWxV5lytbI95bbK37WP%2BCWmqZ92U%2Bk15hg9Baf%2FKZlN%2BUQU%2FPxthAliDCQGt8tAd5TIptJlnnzqRv%2B%2BUN0TGPLvkOzKu2GcBcoJK97ab7bu1bD9aCvSZAKr5YPq1jvbo6mts4EKwsH%7Ctkp%3ABFBM5p710Zdl,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ModelFLYERGraphics Processing TypeDedicated GraphicsTypeDesktopColorWhiteMPNGaming PCRAM Size16 GBBrandCustom, WhiteboxForm FactorTowerSSD Capacity1 TBScreen SizeMADE IN USAOperating SystemWindows 10SeriesGamer ProConnectivityHDMI, USB 3.0, USB 3.1Processor Speed4.4 GHzFeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity1TB SSDGPURadeon RX Vega 7Storage TypeSSD (Solid State Drive)Most Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeOperating System EditionProfessionalProcessorAMD Ryzen 5VideoRadeon VEGA 7 GraphicsMemory16GBProcessor TypeAMD Ryzen 5 5600GHardware ConnectivityHDMIRelease Year2024UPCDoes not apply",Pas de promotion
Gaming Computer Prebuilt PC AMD Ryzen 7 4.4Ghz Processor 1TB SSD Radeon Graphics,$899.72,from United States,https://www.ebay.com/itm/335787452513?_skw=pc+gamer&itmmeta=01JJYHX9X9441VKCX5PMZX08PM&hash=item4e2e7de861:g:s3sAAOSw0TFmKBTk&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm4rFPf5lSzojQNUJDk15hUwg%2Fh%2FQqLKbGodaSKbSZQdkCSoSlAo7aXLW3BoFkft2bLJU7tYUQCvRIJX3w%2FF2si1JyW6DKPbu358qbtNl5sS3G3CpEn37wYZ%2FRXDsBV49QFlA6BiRUA5FLpjykr2bVOT8KV0Hvpuf2orDeEZ9JoKf%2FKYl6mc6b3cMuTmKamNX2rTkXGqp9KSgiLUmoC1l%2F04qm24eXQsFrEYBdpWNytqI26qtWx5ryHtLqe3AGKgdms6Al2crZXzjDAYvWnhyX4%7Ctkp%3ABk9SR-ae9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD RYZEN 7Graphics Processing TypeDedicated GraphicsMemory32 GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity1 TBGPUAMD Radeon RX 5700 XTProcessor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 11 ProFeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity1TB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorBlackRAM Size32 GBProcessor Speed4.40 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMaximum RAM Capacity64 GBVideoRadeon RX 5700XTModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
PRC Intel UHD Gaming Computer Desktop PC 256GB 8GB Quad Core WIFI HDMI New,$539.99,from United States,https://www.ebay.com/itm/284808771875?_skw=pc+gamer&itmmeta=01JJYHX9X9V8TN9G8WJ04GP6YM&hash=item424fecf923:g:Ii4AAOSwfLJieWua&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnjhF6dHpjbSRUwzBLd1bGdiVvMRO%2FbH9HJR72U1PMkS0oxXXN360%2BohrzyKJ%2FwhFzi77GV1Rg8NdkM2YC0VjwSm3Tg62zi1HCLvMSlIZyJBb07%2FD6QIM49zt%2BGuW3kyQSKk0iJ6UoFQPFS%2Bh1TFimx1MUHXjMh%2BuKhlaWY8sFvZnsq6HwXwuFbXDhMEXm6YUxDIwKz%2FaNHINjbWUR9peiGBvjgLpsIQ%2BEd9UaCOVKBw%2Baaq7ps%2BklusWbZUTOCOuy7SWHiSzqk1fgf8T4tqqhf%7Ctkp%3ABk9SR-ae9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab FeaturesBuilt-in Wi-Fi AdapterManufacturer Warranty1 YearCustom BundleNoMPNPRC-DIY-Mesh-W BlackRAM Size8GBModified ItemNoSSD Capacity256 GBGPUIntel UHD Graphics 630ProcessorIntel Core i3 10th Gen.Most Suitable ForCasual Computing, GamingCountry/Region of ManufactureUnited StatesOperating System EditionProfessionalGraphics Processing TypeIntegrated/On-Board GraphicsMotherboard ModelH510Non-Domestic ProductNoModelDIY-Mesh-W BlackProduct LineGamerStorage TypeSSD (Solid State Drive)Bundled ItemsWiFi USB AdapterMaximum RAM Capacity64 GBOperating SystemWindows 10Form FactorTowerHard Drive CapacityNot ApplicableConnectivityDisplayPort, HDMI, USB 2.0, USB 3.0, VGA, PS/2Release Year2022BrandCustom, WhiteboxColorWhiteProcessor Speed3.70 GHzVideoIntel UHD Graphics 350MHz (1.1 GHz MAX)TypeGaming PCUPCDoes not apply",Pas de promotion
12-Core Gaming Computer Desktop PC Ryzen 500GB SSD 16GB RAM Radeon Graphics New,$698.85,from United States,https://www.ebay.com/itm/235933046613?_skw=pc+gamer&itmmeta=01JJYHX9X9BGWSRFYDG4QB58V7&hash=item36eeb49755:g:8QYAAOSwvBda~ZsP&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmQLpIHQrOBwk369GLrEfM%2FXocg9RKDTseLhbgpzR%2BPKJ430aZGpiRBStlzODF3%2FQdIjx89brSVKl2ufIlhA3Z6QTSDg%2BeyN9VOogH31LXJ7wKPQPDP2EiGyOFKONHNYA025r7B2P1f7ODcYVbH8muZdA0AQlwmbaGASO2SfhNYnbXSFeQw%2BvS6lE%2B77w3bGONwKoQ7FChVMs2RjRakYd0M54zNzwZzg3WziCBjSs1ljA%3D%3D%7Ctkp%3ABk9SR-ae9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD Ryzen 5Graphics Processing TypeIntegrated/On-Board GraphicsMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity500 GBGPUAMD Radeon Vega 7Operating System EditionProfessionalForm FactorTowerRelease Year2024Operating SystemWindows 10FeaturesBuilt-in Wi-Fi AdapterHard Drive CapacityNot ApplicableScreen SizeMade in USABundled ItemsNetwork CardRAM Size16 GBColorBlackProcessor Speed4.40 GHzBrandCustom, WhiteboxSeriesPREDATORTypeGaming PCMaximum RAM Capacity64 GBVideoRadeon Vega 7ModelSolo BlueConnectivityHDMI, USB 1.0/1.1, USB 2.0, USB 3.0Storage TypeSSD (Solid State Drive)Country/Region of ManufactureUnited StatesProduct LineGamerUPCDoes not apply",Pas de promotion
Gaming Computer PC Desktop AMD Ryzen 7 + 16GB RAM + 512GB Solid State Windows 11,$898.98,from United States,https://www.ebay.com/itm/335787454158?_skw=pc+gamer&itmmeta=01JJYHX9X9JDXQJW81JXF8FPAZ&hash=item4e2e7deece:g:KZ8AAOSwLPtmpUub&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnSqO1%2BGdUH7fDJbu6mj%2BUpg8s%2FId%2F90YMii7IHry48DyQXquDqvaKAfcTenK1mpggAb7XbLyHoqso5TXKfiKHIN7B8qecj511Q6vItEnaJCHoay8RzYZyGU%2FS5O0Dk2x%2BvXAhair4dzKF8gT3wLKB9bqQDZsZs%2BZuJF2Y%2FrvmxLJQGAZjD5hT32m%2FmevwQWfA33Ui7lwUAnPjowG%2BmbDWP93xkq6oqseF3TcnnvoCKvTn%2FRxlg0fz5EnGMORnINMZ15zemdPSjtdMLNjvmb%2BZG%7Ctkp%3ABk9SR-ie9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD Ryzen 7Graphics Processing TypeDedicated GraphicsMemory16 GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity512 GBGPUAMD Radeon Vega 8Processor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 11 ProFeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity512GB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorBlackRAM Size16 GBProcessor Speed4.60 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMotherboard ModelAM4Maximum RAM Capacity64 GBVideoRadeon Vega 8ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
Desktop Gaming Computer Custom Computer Build Cheap PC Computer For Gaming RGB,$698.87,from United States,https://www.ebay.com/itm/335787454824?_skw=pc+gamer&itmmeta=01JJYHX9XAMC0YV56DD6FEXHCR&hash=item4e2e7df168:g:-ncAAOSwfRBkY-ky&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmw%2Bocr1oIqinYQeM5y%2FB1fArnD9vP9cYLuH24AcMXcaSBXKJ0QWNtJ%2F4JWN%2B7NxOBFh8JJ4rbft4wdc11Vg4icomJ1Qcg5Ev85FUa%2F7wIA7bG1Y9wy7xkuPvEdaa%2B7PPYfwPRhomykKf4Tks9jb6q7ed28fzKsYE4h1NPx1s%2BxSpBaqJIK9tfkESLXpAw%2FhiHenaKFiCpGGwltMVLIT%2FawRVlvS6KYl3EpQ9FKDEGP5g%3D%3D%7Ctkp%3ABk9SR-ie9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD Ryzen 5Graphics Processing TypeIntegrated/On-Board GraphicsMemory16GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity512 GBGPUAMD Radeon Vega 7Processor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 10FeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity500GB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorWhiteRAM Size16 GBProcessor Speed4.40 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMaximum RAM Capacity64 GBVideoRadeon Vega 7ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
"HP RGB G2 Gaming PC i5-6th 16GB 256GB SSD 2TB New 24"" LED NVIDIA GT 1030 Win 10",$314.99,from United States,https://www.ebay.com/itm/305212785509?_skw=pc+gamer&itmmeta=01JJYHX9XAQ8WS6D6Z9A97BTY7&hash=item4710198365:g:7~YAAOSwmTJlL~b9&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkamsMNqdmiiF23MYGNQJLL3p4dRNmzRmmNeqlRn0DYgKBe0kagUuHE7zGQg9SgNNN%2F3qSIlEjyR%2BJ5RcFQkuHxlTPpXg%2FkYTIvJa%2FbIMXgxjXmupkNlRdBlbdKQaZIqDGZPHmkm1IbePmMTsPnn7X2ijaXDmzi7AvCYtazH9gFJMmnn4u4dJt8tXPxFrPHejnYeWmQxIAFRDbXQQVjDKMJ33CI7bZ0H05iObJycJdYJg%3D%3D%7Ctkp%3ABk9SR-ie9dGXZQ,"Item specificsConditionExcellent - RefurbishedThe item is in like-new condition, backed by a one year warranty. It has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details. See all condition definitionsopens in a new window or tabSeller Notes“This cheap HP RGB Gaming desktop computer PC is fully operational and function as intended. Our ...  Read moreabout the seller notes“This cheap HP RGB Gaming desktop computer PC is fully operational and function as intended. Our computers are refurbished/cleaned and tested by our highly skilled technician. Pre-Configured and ready to use with GENUINE Windows 10. This product comes with 90 days Warranty.” Read Lessabout the seller notes ProcessorIntel Core i5-6thScreen Size24 inGraphics Processing TypeDedicated GraphicsColorBlackRAM Size16 GBMPNhpG2Most Suitable ForCasual Computing, Gaming, Graphic Design, Industrial, OfficeSSD Capacity256 GBGPUNVIDIA GeForce GT 1030Processor Speed3.20 GHzBrandHPForm FactorSmall Form Factor (SFF)SeriesRGBTypeDesktopMaximum RAM Capacity64 GBModelHP RGB G2ConnectivityHDMI, USB 2.0, USB 3.0, DisplayPortFeaturesRGB Lights, RGB Keyboard and MouseOperating SystemWindows 10 ProHard Drive Capacity2 TBStorage TypeHDD + SSDUPC885909745210",(52% off)
"HP G2 RGB Gaming PC i5-6th 16GB 512GB SSD New 24"" LED NVIDIA GTX 1050ti Win 10",$359.99,from United States,https://www.ebay.com/itm/305212884332?_skw=pc+gamer&itmmeta=01JJYHX9XADNB45BERA27G9GXB&hash=item47101b056c:g:7~YAAOSwmTJlL~b9&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk%2FLMFFE3h48L%2BarzD3c7xHufId0q%2Foy%2BIII8ztlWibeEd0nOf%2FFn4AOZXbutNXg551oxDMxHOjt1Qk2RrXnTCkgfvC%2FtL6K5ICtIJYhbP2hdw5jVxxox%2BlFVDLb8tZVdsfg7pdhDbFkL1YW%2FZkEFCMGs5TspiZ8sioeMh3okHXZD%2FLoEzngJfO4iYJa3CVry8Awz3iw8wX6oc79vCzph%2BRVcRez7tNi%2FklkM%2Bs1Vm4SQ%3D%3D%7Ctkp%3ABk9SR-ie9dGXZQ,"Item specificsConditionExcellent - RefurbishedThe item is in like-new condition, backed by a one year warranty. It has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details. See all condition definitionsopens in a new window or tabSeller Notes“This cheap HP RGB Gaming desktop computer PC is fully operational and function as intended. Our ...  Read moreabout the seller notes“This cheap HP RGB Gaming desktop computer PC is fully operational and function as intended. Our computers are refurbished/cleaned and tested by our highly skilled technician. Pre-Configured and ready to use with GENUINE Windows 10. This product comes with 90 days Warranty.” Read Lessabout the seller notes ProcessorIntel Core i5-6thScreen Size24 inGraphics Processing TypeDedicated GraphicsColorBlackRAM Size16 GBMPNhpG2Most Suitable ForCasual Computing, Gaming, Graphic Design, Industrial, OfficeSSD Capacity512 GBGPUNVIDIA GeForce GTX 1050tiProcessor Speed3.20 GHzBrandHPForm FactorSmall Form Factor (SFF)SeriesRGBTypeDesktopMaximum RAM Capacity64 GBModelG2ConnectivityHDMI, USB 2.0, USB 3.0, DisplayPortFeaturesRGB Lights, RGB Keyboard and MouseOperating SystemWindows 10 ProHard Drive CapacityNoneStorage TypeSSD (Solid State Drive)UPC885909745272",(52% off)
AMD Ryzen 7 Gaming Computer Radeon RX 5700 4.6GHZ 1TB SSD 32GB RAM 700 Watt RGB,$989.76,from United States,https://www.ebay.com/itm/335787452545?_skw=pc+gamer&itmmeta=01JJYHX9XAYKS4J3YS51YVGTXH&hash=item4e2e7de881:g:pBgAAOSwFw5lvSBP&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKl%2Fn%2FBTF5pWva3riXZ3cBYeQhsYikc5ODcKa2kptJDxRRbbZleRosUVe0Ne%2Bc191vSIlSatfb8tKrB%2FsBX90UzWJUJ7ANWGwKRohlRgX%2F6sDaxwTkW3q1sNQiGy5b81XNqjlFbzaOMZ7jdgC3WPEB0WXJoZfFl9Zsda0XWJNfZ%2B1fXJLkgZapJE2GxJ1%2FczsEHcrVNSjqYfWccvmT1wsmV0zqPqfpp%2FzNHff5zbRabn9Q%3D%3D%7Ctkp%3ABk9SR-ie9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD RYZEN 7Graphics Processing TypeDedicated GraphicsMemory32GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity1 TBGPUAMD Radeon RX 5700Processor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer Warranty1 Year Individual Parts WarrantiesOperating SystemWindows 11 ProFeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity1TB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorBlackRAM Size32 GBProcessor Speed4.6 GHzModified ItemNoBrandCustom, WhiteboxSeriesAURORATypeDesktopMaximum RAM Capacity64 GBVideoRadeon RX 5700ModelPREDATORConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
AMD RYZEN Gaming Computer New Desktop PC 512GBSSD 16GB DDR4 3200MHZ RAM WIFI RGB,$648.05,from United States,https://www.ebay.com/itm/335787455683?_skw=pc+gamer&itmmeta=01JJYHX9XA77FWXEC0MW28F6SJ&hash=item4e2e7df4c3:g:bH0AAOSw0fFhQ-bb&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnnvViZB6NQIiUqYrsyC2sJg5hUezAEaz%2B%2BBqfMofgY7mrDhG6ASDJTIgN3uiYUwvQgl4slFAeUX4O5%2FBV3tiveRlwAVrizaBwpgbrTFb2QRJelN7ioxGEvRvZ73vipbR5ZXx6EeED3NXlYMeiW1vi3utKE4VoSCxEGE1S7dqs4FBIf0hMRDcZ12hPdc6rQAaKLS7D0nPDpCfShINZ6jNitKheyneb07Dd2GRNfKciNWg%3D%3D%7Ctkp%3ABk9SR-ie9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD Ryzen 5600GGraphics Processing TypeIntegrated/On-Board GraphicsMemory16GBMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity512 GBGPURadeon RX Vega 7Processor TypeAMD Ryzen 5 5600GForm FactorTowerOperating System EditionProRelease Year2024Manufacturer Warranty1 YearOperating SystemWindows 10FeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity512GB NVME SSDHardware ConnectivityHDMIBundled ItemsNetwork CardColorWhiteRAM Size16GBProcessor Speed4.4 GHzBrandCustom, WhiteboxSeriesAuroraTypeDesktopVideoRadeon RX Vega 7 1900 MHZModelModel XConnectivityHDMI, USB 2.0, USB 3.0, USB 3.1Storage TypeSSD (Solid State Drive)Country/Region of ManufactureUnited StatesProduct LineGamerUPCDoes not apply",Pas de promotion
Gaming Desktop Computer 4.6Ghz Turbo AMD Ryzen 7 32GB RAM 1TB SSD NVME RGB WIFI!,$748.88,from United States,https://www.ebay.com/itm/335787456505?_skw=pc+gamer&itmmeta=01JJYHX9XAA5BSN26AVFQT9Y6S&hash=item4e2e7df7f9:g:QZoAAOSwkaxkVGsi&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlHkaO0YSR%2FVG5ge1Ie8qBtFrIOfPx%2Fmnhs2GLQ%2Fyr5cqkBKxBB14pkLJgdJd7p6rBzG4KREzg4pIV8Br1mt8c73OjLvIgQtVGAdwNOaE0YAusD1Cz26FW2PBuQIs5quYrD2vY6RGrMS8yQIGcnM4i9R8yunN4gzwIplgU6NzuLaUDSfkiGpOHgrx44wgHYmT3UKSdoFjB6MUyQmAJ6iUJ3hgyLqclD4qhd3A44pxyrnwNo1GLuS%2BwmLDXR23yo3886fd31INdSwh4P%2B0u9pjW4%7Ctkp%3ABk9SR-ie9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD RYZEN 7Graphics Processing TypeIntegrated/On-Board GraphicsMemory32 GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity1 TBGPURadeon Vega 8Processor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 11 ProFeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity1TB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoBundled ItemsNetwork CardColorBlackRAM Size32 GBProcessor Speed4.6 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMaximum RAM Capacity64 GBVideoRadeon Vega 8ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
Gaming Computer PreBuilt PC AMD Ryzen 5 32GB RAM DDR4 1TB SSD Windows 11 Pro PC,$678.78,from United States,https://www.ebay.com/itm/235934913290?_skw=pc+gamer&itmmeta=01JJYHX9XAEEYWXRSCHDJSADNW&hash=item36eed1130a:g:h9UAAOSwyvdmx0D0&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnJeiSoqg9eNCemb8GbKBTEzK%2FD0b4%2FVnxIZPXSoWC8xgZGC475aHZeVthHbo7Jy8oU%2BrKvqefSSfffQFPqMakdFZ%2FkCFPdaGEjY0P3B62%2BXVuyEY50ywFKbMWhr7Lwh9rlEHNMfJNuYP9Id62kBMtnzBIcA%2Fc%2B0k8Iu%2BhZ%2BfZRsqhe%2FmdBsLSqjbTjfZ3nKKOhGS3hrvgVSvQj5zCYmnReUqI0dezB3NMuxsZIMqTJJA%3D%3D%7Ctkp%3ABk9SR-ie9dGXZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD Ryzen 5Graphics Processing TypeIntegrated/On-Board GraphicsMemory32 GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity1 TBGPUAMD Radeon Vega 7Processor Type12 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 11 ProFeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity1TB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorWhiteRAM Size32 GBProcessor Speed4.40 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMaximum RAM Capacity64 GBVideoRadeon Vega 7ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
